IID	Population	Super_Population	sex	sim_age	PC1	PC2	PC3	PC4	PC5	sim_pheno_dict	sim_pheno_quant	score1	score2	score3
NA20514	TSI	EUR	2	56	-0.0113371	0.0247582	0.0056207	-0.0202669	-0.00212257	0	-0.625188773573106	-0.15877852614	-0.829395884	-2.4911583646
NA20515	TSI	EUR	1	60	-0.0114525	0.0242979	0.00531171	-0.0199547	-0.0011503	0	-1.59667432811668	-0.15493528502	-0.715472188	-3.0105002586
NA20516	TSI	EUR	1	53	-0.0113306	0.0253274	0.00575053	-0.0214682	-0.00153175	0	-0.418395884725165	-0.28527904318	-1.026660564	-3.4465439868
NA20517	TSI	EUR	2	58	-0.0112813	0.0249217	0.00587054	-0.0206901	-0.00122369	0	0.755231043180882	-0.069369660876	-0.696945316	-2.2875100568
NA20518	TSI	EUR	1	47	-0.0114485	0.0247945	0.00500538	-0.0201559	-9.41939e-05	0	-0.305801431545502	-0.28244961676	-0.722679744	-0.9390894068
NA20519	TSI	EUR	1	43	-0.0110092	0.0243796	0.00514887	-0.0199448	-0.000333838	0	-1.23473828404457	-0.09845192412	-0.684170916	-3.2098617724
NA20520	TSI	EUR	1	29	-0.0112919	0.0247754	0.00518469	-0.0207126	-0.00192526	0	-0.556277114992847	-0.09337359588	-0.75969756	-3.79957107
NA20521	TSI	EUR	1	35	-0.0111883	0.0249686	0.00528304	-0.0204138	-0.0021896	0	0.902672191642288	-0.074182041542	-0.798298204	-1.3860612606
NA20522	TSI	EUR	2	63	-0.0113023	0.0248808	0.00567709	-0.0200206	-0.000664571	0	-0.578979562844639	-0.059787892018	-0.684885484	-2.6556304938
NA20524	TSI	EUR	1	71	-0.0115242	0.0249879	0.00575477	-0.0216774	-0.00193035	0	-0.304468969863191	0.003681199036	-0.680268736	-2.7721417158
NA20525	TSI	EUR	1	47	-0.0110058	0.0247312	0.00535137	-0.0202072	-0.00082764	0	-1.19243525644364	-0.16520636374	-0.737627788	-1.7838437528
NA20527	TSI	EUR	1	28	-0.0114303	0.0247757	0.00555011	-0.0202964	-0.00104561	0	0.138147728533977	-0.17507780596	-0.822030644	-3.1304984996
NA20528	TSI	EUR	1	57	-0.0113763	0.0245719	0.00508228	-0.0201107	-0.00032412	0	0.1012458295606	-0.16106697094	-0.891998428	-2.578986456
NA20529	TSI	EUR	2	56	-0.0111262	0.0243007	0.00521435	-0.0202522	0.000260286	0	-0.0674143479224221	-0.09903497274	-0.81474724	-1.8146958732
NA20530	TSI	EUR	2	46	-0.0113753	0.0247969	0.00590135	-0.0203113	-0.00100402	0	0.970232134323667	-0.21942736138	-0.76268158	-3.6471531496
NA20531	TSI	EUR	2	35	-0.0111516	0.0245321	0.00526214	-0.0202708	-0.00126504	0	0.383062545781939	0.045162794664	-0.930746776	-4.4021727406
NA20532	TSI	EUR	1	53	-0.011127	0.0244064	0.0053008	-0.0198334	-0.000893795	0	1.02772977449802	0.043621543918	-0.6036902	-0.8367501978
NA20533	TSI	EUR	2	44	-0.0112325	0.0244221	0.0052271	-0.0197894	3.00526e-06	0	1.23188280204183	-0.1773460586	-0.799070656	-1.5262138316
NA20534	TSI	EUR	1	62	-0.0110425	0.0247576	0.00555333	-0.0199535	-0.00146641	0	-1.93308123533903	-0.17485400952	-0.919581152	-0.871562804
NA20535	TSI	EUR	2	59	-0.0113035	0.0251679	0.00564074	-0.0208736	-0.0020541	0	0.647470007895449	0.034199040722	-0.729276524	-1.0460993018
NA20536	TSI	EUR	1	72	-0.011413	0.0245417	0.00570834	-0.0204237	-0.000533365	0	-1.2919147633012	-0.15821146298	-0.855431708	-1.6493535888
NA20537	TSI	EUR	1	36	-0.00890847	0.0139816	0.0019729	-0.0124207	0.00899942	0	-2.13306255025936	-0.1332009488	-0.884639176	-1.8437564976
NA20538	TSI	EUR	1	78	-0.0109886	0.0243966	0.0057926	-0.0204888	-0.00185463	0	-1.00909010347408	-0.11767570178	-0.86422808	-2.0565030458
NA20539	TSI	EUR	1	33	-0.0111452	0.0243928	0.00484175	-0.0199648	-1.97786e-06	0	1.01604193882661	-0.051338398532	-0.82243184	-1.797350353
NA20540	TSI	EUR	2	35	-0.0109341	0.0232863	0.00518818	-0.0189388	0.00390989	0	-0.215268915786513	-0.10501858282	-0.731949168	-2.9745423746
NA20541	TSI	EUR	2	42	-0.0111652	0.0247554	0.00585658	-0.0204347	-0.000113202	0	0.564814028515312	-0.11344712694	-0.713412316	-2.6266146568
NA20542	TSI	EUR	2	29	-0.0112291	0.0247587	0.00581258	-0.0209996	-0.00254589	0	-0.531717080932535	-0.13446968952	-0.78914854	-1.9834995838
NA20543	TSI	EUR	1	47	-0.0110517	0.025009	0.00530625	-0.0208888	-0.000476153	0	-0.494674788547519	-0.16904287414	-0.797519764	-2.7257419694
NA20544	TSI	EUR	1	45	-0.0113891	0.0246894	0.00567746	-0.0205195	-0.00104829	0	0.623451980818582	-0.16633123532	-0.80730216	-2.6434995066
NA20581	TSI	EUR	1	44	-0.0113725	0.0250485	0.00577396	-0.0206105	2.64966e-05	0	-0.37558513876855	-0.17788115084	-0.87322006	-2.4540552028
NA20582	TSI	EUR	2	35	-0.0109748	0.023106	0.00548604	-0.0200558	0.00312654	0	0.998288962168482	-0.18415502322	-0.805078616	-2.5883662172
NA20585	TSI	EUR	2	69	-0.0113101	0.0248564	0.00629392	-0.0211815	-0.00334437	0	-0.876154561401394	-0.17004238606	-0.771182544	-1.5190542458
NA20586	TSI	EUR	1	42	-0.0110728	0.0241935	0.00558974	-0.019954	0.000485369	0	0.435947510786973	0.03071101335	-0.710997156	-1.8133266584
NA20587	TSI	EUR	2	35	-0.0110877	0.0250813	0.00537176	-0.0207865	-0.00401881	0	0.990687181327791	-0.010950797306	-0.868206108	-2.2901845044
NA20588	TSI	EUR	1	65	-0.011218	0.0248024	0.00544201	-0.0204317	-0.00159337	0	-0.980988273481514	-0.1463552997	-0.78110466	-2.0486268616
NA20589	TSI	EUR	2	64	-0.0109416	0.0246122	0.0056122	-0.0201022	-0.0015214	0	0.530771462059567	0.13341212514	-0.541977872	-1.623255331
NA20752	TSI	EUR	1	75	-0.0110245	0.0253598	0.00552729	-0.0202244	-0.00136716	0	-0.0880921925394712	-0.063252446004	-0.83974714	-1.2229967354
NA20753	TSI	EUR	2	31	-0.0111655	0.0248315	0.00590866	-0.0210899	-0.000847231	0	0.482331271068545	-0.12314441178	-0.841314	-3.9525712266
NA20754	TSI	EUR	1	48	-0.0114821	0.0247847	0.00548946	-0.0202252	-0.000600544	0	0.710702993182609	0.22424823958	-0.49744312	-1.248128865
NA20755	TSI	EUR	1	69	-0.0111529	0.0248818	0.00505792	-0.0203736	-0.000335452	0	0.00345007707359807	-0.08844081946	-0.70384948	-1.7839717168
NA20756	TSI	EUR	2	53	-0.0111086	0.0245939	0.0051323	-0.0201809	-0.00129027	0	-0.468006541300106	-0.20137557034	-1.097039524	-2.4555779744
NA20757	TSI	EUR	2	49	-0.0112358	0.0241072	0.00541675	-0.0200724	-0.00064756	0	0.568027772818882	-0.1825791934	-0.934569116	-1.7221906976
NA20758	TSI	EUR	1	45	-0.0112714	0.0248453	0.00520781	-0.0203118	-0.000316897	1	1.72618417268196	0.014643606834	-0.577867948	-1.2699339306
NA20759	TSI	EUR	1	56	-0.0112568	0.0248532	0.0054673	-0.0208068	8.49512e-05	0	-0.0542421243841512	-0.12615220228	-0.707735692	-1.8985634788
NA20760	TSI	EUR	2	53	-0.0111615	0.0232784	0.00485238	-0.0194488	0.00326088	0	0.923266726047043	-0.066238445798	-0.536640568	-3.2568053658
NA20761	TSI	EUR	2	62	-0.0114983	0.024954	0.00534319	-0.0209154	0.00060593	0	-0.347610512124723	-0.23132475032	-0.974255584	-2.197909664
NA20762	TSI	EUR	1	32	-0.0113033	0.0244532	0.00569889	-0.0202051	0.000727685	0	-0.089025143798841	-0.13363508024	-0.889788856	-3.0128100088
NA20763	TSI	EUR	1	43	-0.0115502	0.0242851	0.00571407	-0.0209423	0.000283268	0	0.176483928557503	-0.01198741232	-0.644899616	-1.3293028284
NA20764	TSI	EUR	2	61	-0.0111589	0.0241567	0.00574711	-0.0209459	0.000449007	1	1.40261534526943	-0.1347616345	-0.850497596	-3.7470482462
NA20765	TSI	EUR	1	44	-0.0111937	0.0247802	0.00565722	-0.0205487	-0.000705059	0	0.931971763534951	-0.18856196214	-0.599320956	-2.2593195876
NA20766	TSI	EUR	2	57	-0.0112788	0.0249485	0.00501497	-0.0198878	-0.000786415	0	0.151596758448087	-0.06659500569	-0.74724252	-1.4781377568
NA20767	TSI	EUR	1	51	-0.0113517	0.0242903	0.00577514	-0.0205222	0.000207232	0	0.85887765772788	-0.058552468362	-0.664013312	0.12513727524
NA20768	TSI	EUR	2	40	-0.011385	0.0249111	0.00562052	-0.0202046	-0.000467079	0	0.536667774416027	-0.07953649757	-0.718538044	-3.317274754
NA20769	TSI	EUR	2	36	-0.0111428	0.0245742	0.00518568	-0.0199425	0.00113355	0	0.737925635992025	-0.16613436176	-0.819459796	-2.0515380426
NA20770	TSI	EUR	1	65	-0.0111614	0.0246952	0.00530254	-0.01995	-0.00108318	0	0.244228116475048	-0.014880612312	-0.6952567	-1.8580820674
NA20771	TSI	EUR	2	33	-0.0111963	0.0247684	0.00522527	-0.020361	-0.000612224	0	-1.09800507660145	-0.08370323392	-0.843667284	-2.3185413268
NA20772	TSI	EUR	2	47	-0.0112153	0.0247014	0.0055601	-0.020333	-0.000872682	0	-0.156030202645742	-0.24446227442	-0.840363904	-1.529745638
NA20773	TSI	EUR	2	60	-0.0113943	0.024415	0.00472278	-0.019907	6.96262e-05	0	-0.391388436739909	-0.14003515362	-0.831026616	-2.6867065512
NA20774	TSI	EUR	2	34	-0.0111303	0.0246201	0.00474399	-0.02011	-0.000885318	0	0.534070536152234	-0.130996638	-0.717388348	-1.3248944686
NA20775	TSI	EUR	2	65	-0.0112109	0.0246108	0.00457047	-0.0203049	0.0008181	0	-0.0124757501018173	-0.13706101672	-0.804314148	-1.9280399862
NA20778	TSI	EUR	1	58	-0.0111505	0.0249919	0.00514495	-0.0207321	-0.00237648	0	1.10652463245795	-0.08806137512	-0.65261216	-1.7227281464
NA20783	TSI	EUR	1	22	-0.0115392	0.0250232	0.00530927	-0.0203684	-0.000310811	0	-0.316015341233755	-0.128809154	-0.811385976	-2.1480101022
NA20785	TSI	EUR	1	79	-0.0113665	0.0248038	0.00545061	-0.0202735	-0.0012117	0	-0.519509250202642	-0.08921485226	-0.929042192	-1.3767582778
NA20786	TSI	EUR	2	50	-0.0112247	0.0247587	0.00478131	-0.0201502	-0.00164868	0	0.0414288335727291	-0.05348272179	-0.851086416	-2.2834152088
NA20787	TSI	EUR	1	50	-0.0109904	0.0248696	0.00549392	-0.0203594	-0.000918347	0	-0.195834979677677	-0.06033165006	-0.59579602	-1.7885272352
NA20790	TSI	EUR	2	20	-0.0110529	0.0247467	0.00500716	-0.0210585	-0.00207721	0	0.480134095539357	-0.15012197888	-0.905303764	-3.4565571698
NA20792	TSI	EUR	1	36	-0.0112704	0.0239138	0.00590274	-0.0195149	0.00181516	0	0.7610494784663	0.004576384796	-0.625089316	-1.7141289656
NA20795	TSI	EUR	2	78	-0.0110168	0.024909	0.00535942	-0.020158	8.84042e-05	0	0.499122732514069	-0.025738189146	-0.674420456	-0.4817108807
NA20796	TSI	EUR	1	66	-0.0113038	0.0243189	0.00509076	-0.0197106	0.00289747	0	-0.404085529443169	-0.027790133272	-0.715348436	-2.3537186304
NA20797	TSI	EUR	2	32	-0.0110656	0.0241619	0.00472307	-0.020056	-0.000360699	0	0.977295467735703	-0.09996717746	-0.675190912	-2.4018714836
NA20798	TSI	EUR	1	78	-0.0113504	0.0247342	0.00533598	-0.0206766	-0.00143845	0	-1.62084183778245	-0.14967943404	-0.912868604	-3.3539492364
NA20799	TSI	EUR	2	35	-0.0113217	0.0248147	0.00568601	-0.0209885	-0.00119916	0	0.796009098224411	-0.11999106946	-0.889253928	-3.793588753
NA20800	TSI	EUR	2	78	-0.0110037	0.0237629	0.00569434	-0.019754	0.000820408	0	0.191522185262475	0.04993689436	-0.546538732	-0.9656995206
NA20801	TSI	EUR	1	43	-0.011126	0.024791	0.00563153	-0.0199696	-5.7125e-05	0	-0.244159056706998	-0.04937782393	-0.705200772	-2.031268545
NA20802	TSI	EUR	2	69	-0.0111383	0.0241003	0.00591775	-0.0207808	0.000507179	0	-0.248011571800281	-0.20000502748	-0.907782796	-2.2483722674
NA20803	TSI	EUR	1	36	-0.011285	0.0252056	0.00606654	-0.0211762	-0.00158335	0	0.562986732629889	-0.147823438	-0.887637168	-1.423567509
NA20804	TSI	EUR	2	56	-0.0111394	0.0245244	0.0054619	-0.0204426	-0.001419	0	-0.140123555316864	-0.16886619274	-0.790609612	-2.0653837474
NA20805	TSI	EUR	1	22	-0.0110855	0.0251634	0.00589422	-0.0216359	-0.00150646	0	-1.50948091601455	-0.27395124142	-0.980742584	-2.6726177148
NA20806	TSI	EUR	1	21	-0.0112312	0.0248911	0.0051852	-0.0201739	0.000291492	0	1.05424867845305	-0.07525071161	-0.638364712	-2.0317356136
NA20807	TSI	EUR	2	65	-0.0113423	0.0248986	0.00568279	-0.0205183	-0.00240454	0	0.580406591923935	-0.10969559188	-0.759593768	-3.1334672644
NA20808	TSI	EUR	2	24	-0.0112118	0.0245199	0.00512526	-0.0203356	-0.000718484	0	0.680690394044213	0.034999659866	-0.589512612	0.41392579062
NA20809	TSI	EUR	1	38	-0.0111087	0.0246741	0.00561476	-0.0210679	-0.00177586	0	-0.623245368459735	-0.038725870592	-0.695300612	-1.5297840272
NA20810	TSI	EUR	1	36	-0.0110872	0.0246208	0.00539584	-0.0199604	-0.000397996	1	2.38713634981822	0.0986639418	-0.64707326	-2.4687070808
NA20811	TSI	EUR	1	26	-0.0109712	0.0247593	0.00510938	-0.0197158	-9.53974e-05	0	1.27256310007038	-0.15005130632	-0.736502044	-1.993967039
NA20812	TSI	EUR	1	26	-0.0114866	0.0247455	0.00611147	-0.0204674	-0.00132058	0	-0.779554934943056	-0.17500965742	-0.839601432	-2.8818708458
NA20813	TSI	EUR	2	26	-0.0110847	0.0242741	0.00530258	-0.0192725	-0.000368484	0	0.293230884120017	-0.19280231574	-0.898265868	-2.675055429
NA20814	TSI	EUR	1	24	-0.0110386	0.0242986	0.00496244	-0.0200384	-0.000309796	0	0.294956542595009	-0.09013107152	-0.874750992	-2.1152385218
NA20815	TSI	EUR	1	52	-0.0109258	0.0246392	0.00563058	-0.0204064	-0.000703065	0	0.294940294091825	-0.16136985334	-0.67228274	-1.688548962
NA20816	TSI	EUR	1	35	-0.00991749	0.0189374	0.00348102	-0.0159818	0.00592497	0	-0.111468808415039	-0.027667213498	-0.612438668	-2.6085013526
NA20818	TSI	EUR	2	20	-0.011507	0.0245791	0.00545664	-0.0201626	-0.000386308	1	1.604301692954	-0.047696069404	-0.805124524	-0.3981631851
NA20819	TSI	EUR	2	78	-0.0113392	0.0243414	0.00483849	-0.0194922	-0.000393549	0	-0.540761377251183	-0.2802671808	-1.051979824	-1.530513422
NA20821	TSI	EUR	2	60	-0.0110834	0.0245236	0.00556758	-0.0194355	-0.00217004	0	0.725798293597166	-0.029423510748	-0.878094292	-1.931552598
NA20822	TSI	EUR	2	51	-0.0111436	0.0246528	0.00502856	-0.0201978	-0.00348708	0	-0.609359964912586	-0.16135050252	-0.832934792	-2.1020070442
NA20826	TSI	EUR	2	77	-0.0113977	0.0247287	0.00528121	-0.0203264	0.000789916	0	0.0680935052968266	-0.08480370664	-0.623045412	-2.2158630132
NA20827	TSI	EUR	1	54	-0.0111303	0.0239778	0.00421889	-0.0181416	-0.000162335	0	-1.7075972937085	-0.18999055746	-0.89095452	-2.2690384534
NA20828	TSI	EUR	2	28	-0.0113591	0.0246647	0.00533226	-0.0203242	-0.000552113	0	-0.200386646750007	-0.21815777932	-1.006584796	-2.0634962784
NA20829	TSI	EUR	1	45	-0.0109418	0.0235848	0.00478165	-0.0182441	0.000499879	0	-0.487417417098637	-0.17929628472	-0.819296124	-2.496513658
NA20831	TSI	EUR	1	41	-0.0110268	0.0240081	0.00533636	-0.0189325	7.13973e-05	0	-0.463601706453796	-0.30180211944	-0.831611444	-1.9374005528
NA20832	TSI	EUR	2	62	-0.011071	0.0239877	0.00476954	-0.0183242	-0.000915189	0	0.394655912511696	-0.13753216712	-0.795332148	-2.5236356278
NA20845	GIH	SAS	1	39	-0.0100982	0.0102232	-0.023214	0.0114661	0.034033	0	1.0756483849506	-0.067841535034	-0.510075804	-1.0305772686
NA20846	GIH	SAS	1	57	-0.0104905	0.0108256	-0.0235189	0.0112777	0.0363606	0	-0.267314598164723	-0.21245012876	-0.86904842	-2.545907762
NA20847	GIH	SAS	2	33	-0.0101896	0.0086357	-0.0287148	0.016061	0.0490376	0	0.671466892455912	-0.11915646018	-0.726368352	-0.004204705094
NA20849	GIH	SAS	2	26	-0.0102805	0.00927459	-0.0291953	0.0162041	0.0471484	0	0.497259283942341	-0.058241088428	-0.677025236	-1.8112728362
NA20850	GIH	SAS	1	37	-0.0105747	0.0118997	-0.0186684	0.0073765	0.0305546	0	0.0809428831252426	-0.015886939086	-0.64220302	-1.8013876172
NA20851	GIH	SAS	2	36	-0.0101205	0.00867309	-0.0286416	0.015749	0.0471053	0	1.15218160374366	-0.08727556356	-0.617498528	-0.8485996642
NA20852	GIH	SAS	1	46	-0.0103854	0.0104361	-0.0236569	0.0116759	0.0365747	0	-0.320982758129436	-0.045272841936	-0.546299212	-0.9164397788
NA20853	GIH	SAS	2	48	-0.0102364	0.00906953	-0.0285117	0.0161434	0.047438	1	1.64969693140593	-0.045793126592	-0.692009208	-0.28624651052
NA20854	GIH	SAS	2	49	-0.0105328	0.0102064	-0.0227843	0.0109077	0.0343982	1	1.53963927939222	-0.1963393091	-0.77194302	-1.5962613252
NA20856	GIH	SAS	2	49	-0.0101127	0.00894381	-0.0278084	0.0148904	0.0465195	0	-0.930575672884699	-0.2606555454	-0.82972722	-1.5925631656
NA20858	GIH	SAS	1	37	-0.0106185	0.0132502	-0.0171797	0.00564626	0.0290846	0	0.244913250713867	-0.08805548574	-0.69676368	-2.0053622332
NA20859	GIH	SAS	2	34	-0.0102836	0.00911466	-0.0293002	0.0165515	0.0488455	0	-0.315775867573693	-0.23993081718	-0.868810896	-1.7432279792
NA20861	GIH	SAS	1	40	-0.0102443	0.00859161	-0.0288172	0.0166295	0.0475934	0	-1.6586531350099	-0.2521538047	-0.965553024	-2.2522815676
NA20862	GIH	SAS	2	73	-0.010741	0.0126076	-0.0190201	0.00780279	0.030342	0	-0.0719488829102518	-0.03824605439	-0.694755704	-0.6895851996
NA20863	GIH	SAS	1	55	-0.0101467	0.00849477	-0.028888	0.0155904	0.0466065	0	0.726698004455226	-0.24349136806	-0.914964404	-1.3650047844
NA20864	GIH	SAS	1	56	-0.0105241	0.0113815	-0.0212388	0.00903124	0.032603	0	0.37840727523315	-0.039748940032	-0.693955308	-1.36793516
NA20866	GIH	SAS	1	51	-0.0101127	0.0101098	-0.0241347	0.0118147	0.0367316	0	0.979607949318798	-0.19582861572	-0.782338188	-0.9095489174
NA20867	GIH	SAS	1	77	-0.0103062	0.00896996	-0.0288098	0.015542	0.0477557	0	0.220342826293344	-0.062704817798	-0.625562368	-1.8124629014
NA20868	GIH	SAS	2	48	-0.0103055	0.00822871	-0.0293627	0.016296	0.0490547	0	-0.314961146720348	-0.11011626188	-0.73785134	-2.1128519932
NA20869	GIH	SAS	2	58	-0.0102542	0.00871158	-0.0283054	0.0166206	0.0476097	0	0.870873944174347	-0.16384171026	-0.790030772	-0.45060347212
NA20870	GIH	SAS	1	35	-0.0106463	0.0130018	-0.0169285	0.00518908	0.0276636	0	0.391332696564192	-0.19564352092	-0.778356168	-2.101040916
NA20872	GIH	SAS	2	75	-0.0104177	0.0129357	-0.0196756	0.00831299	0.0296886	1	1.62871538808584	-0.041524419834	-0.702071044	-1.8903353936
NA20873	GIH	SAS	1	65	-0.00909218	0.00455589	-0.0104252	0.00325176	0.0244391	0	0.397509314412365	-0.10308181814	-0.749865264	-1.1927972314
NA20874	GIH	SAS	2	51	-0.0100136	0.00911305	-0.0233171	0.0115655	0.0336966	1	2.07741159980445	-0.017062459334	-0.715901328	-2.5016386162
NA20875	GIH	SAS	2	46	-0.0102158	0.00888174	-0.0292674	0.0158706	0.0471839	0	0.582528548226244	-0.010215045476	-0.74423854	-0.7406172428
NA20876	GIH	SAS	2	25	-0.0101146	0.00920247	-0.0281581	0.0158095	0.0467838	1	1.50595037346277	-0.17219958182	-0.718264592	-2.1566348758
NA20877	GIH	SAS	2	30	-0.010111	0.00886448	-0.0272195	0.0149536	0.046883	1	2.55370802577434	-0.09530447118	-0.815150432	-1.4322562646
NA20878	GIH	SAS	2	21	-0.010257	0.00875534	-0.0278792	0.0150862	0.0454613	0	-0.112047920288204	-0.20004625314	-0.874479536	-1.7570608876
NA20881	GIH	SAS	2	36	-0.0102563	0.0118409	-0.0207588	0.00933928	0.0311007	0	1.26215703639672	-0.019454641356	-0.673791716	-1.9742861758
NA20882	GIH	SAS	2	32	-0.0103066	0.010969	-0.021777	0.0098304	0.0351448	0	1.0567138502673	-0.1883213389	-0.782913036	-2.235563071
NA20883	GIH	SAS	1	31	-0.00870368	0.00500139	-0.0147704	0.0063351	0.0281492	0	-0.365838428712721	-0.19070822048	-0.80929816	-0.33249270012
NA20884	GIH	SAS	1	54	-0.00995432	0.00808733	-0.0288119	0.0159456	0.046334	0	-0.450902904043471	-0.21237356682	-0.858325908	-1.998957635
NA20885	GIH	SAS	1	62	-0.0103926	0.0111516	-0.0216629	0.00990171	0.0324714	0	-0.73269726010727	-0.1263187876	-0.713552036	-2.8190213272
NA20886	GIH	SAS	2	43	-0.0104907	0.0115175	-0.0205969	0.00887956	0.0323875	1	2.24576245147069	-0.073238058062	-0.68361004	-0.658022879
NA20887	GIH	SAS	1	59	-0.0104074	0.00954217	-0.0257974	0.0136816	0.0360074	0	-1.50856215738292	-0.25329718576	-0.902363656	-0.8255405514
NA20888	GIH	SAS	2	75	-0.0102093	0.0085759	-0.0284642	0.0156366	0.0471695	0	-1.10196973213722	-0.23478181638	-0.840028576	-3.3746090242
NA20889	GIH	SAS	1	69	-0.0101019	0.00951526	-0.028614	0.016079	0.0460391	0	0.46091149535032	-0.049931678052	-0.690869492	-1.0663943922
NA20890	GIH	SAS	1	23	-0.0103283	0.0113085	-0.0216272	0.0105994	0.030504	0	1.30171084886761	-0.18006526948	-0.7522425	-0.51100567922
NA20891	GIH	SAS	1	77	-0.0106886	0.0117179	-0.0217872	0.0089827	0.0353025	0	-1.65245377839951	-0.17567431602	-0.757240484	-1.408659703
NA20892	GIH	SAS	2	31	-0.010199	0.00895119	-0.0281152	0.0158251	0.0471732	0	0.861534752027287	-0.20229852032	-0.765168596	-1.2877593158
NA20894	GIH	SAS	2	54	-0.0102522	0.0104655	-0.0230976	0.0111806	0.0336878	0	0.277343740077892	-0.10643455804	-0.796320168	-0.56644480258
NA20895	GIH	SAS	1	75	-0.0104687	0.0106715	-0.0245554	0.013315	0.0348613	0	-0.73358389038082	-0.11384423942	-0.811529688	-2.4667108424
NA20896	GIH	SAS	2	72	-0.0102449	0.00841136	-0.0290646	0.0163435	0.0473987	0	0.96046328305489	-0.1282118026	-0.627029428	-1.5950008798
NA20897	GIH	SAS	1	62	-0.00981206	0.00668994	-0.0279575	0.0157008	0.037972	0	0.648362560127353	-0.054584961324	-0.566331068	-0.4685017968
NA20899	GIH	SAS	2	38	-0.0104238	0.00912263	-0.0288437	0.0162345	0.047943	0	0.398610745630714	-0.15016320454	-0.825918852	-1.4709205872
NA20900	GIH	SAS	2	21	-0.0105236	0.0115481	-0.0216619	0.0090747	0.0358037	0	0.909238623671328	-0.14545590724	-0.750310372	-1.8048874326
NA20901	GIH	SAS	1	43	-0.0101174	0.00998215	-0.0252075	0.013498	0.0359469	0	-0.639805270103993	-0.14790588932	-0.722284536	-1.1880305724
NA20902	GIH	SAS	2	36	-0.0102254	0.00865832	-0.0300049	0.0172821	0.0484666	1	1.41164305673552	-0.041894693568	-0.639755924	-2.0414544794
NA20903	GIH	SAS	1	59	-0.0101633	0.0100478	-0.0251469	0.0127789	0.0368672	0	-0.499917899511998	-0.16865165104	-0.73596512	-1.9780227246
NA20904	GIH	SAS	1	40	-0.0105015	0.0123972	-0.0177432	0.00693704	0.0289085	0	-0.221283669526217	-0.09045078072	-0.815843044	-2.5040507376
NA20905	GIH	SAS	1	48	-0.0101505	0.00933268	-0.0264328	0.013424	0.0374524	0	-1.62231341852691	-0.21935753016	-0.913154032	-1.0433480758
NA20906	GIH	SAS	2	36	-0.00968171	0.00704116	-0.0269082	0.0150633	0.0356839	0	0.32987266438141	-0.24456828326	-0.994568876	-1.1537042294
NA20908	GIH	SAS	2	27	-0.0100034	0.00771458	-0.0267309	0.0144339	0.0368725	0	0.12759215903819	-0.24261973982	-0.763302336	-0.27615462966
NA20910	GIH	SAS	2	57	-0.0103205	0.0126446	-0.0191841	0.00858026	0.0281763	0	1.27636362421372	-0.14705613592	-0.857637288	-1.498298485
NA20911	GIH	SAS	1	75	-0.0102502	0.00892862	-0.0285844	0.0155999	0.0468469	0	-0.741896846482017	-0.14184066926	-0.621821864	-0.662053745
NA21086	GIH	SAS	2	37	-0.0102538	0.00843332	-0.0290265	0.0160922	0.0454956	0	0.671219061861434	-0.14786382232	-0.790208416	-2.308502551
NA21087	GIH	SAS	1	41	-0.0102907	0.00881593	-0.0287673	0.0158754	0.0465613	0	0.745892718069373	-0.055280917772	-0.675646	-1.382715002
NA21088	GIH	SAS	2	30	-0.0103473	0.00923454	-0.0280081	0.0157178	0.0466948	0	0.822435524274566	-0.12983054076	-0.625412668	-0.46601545628
NA21089	GIH	SAS	2	51	-0.0101177	0.00929401	-0.0281663	0.0154715	0.0473017	0	0.422725650441889	-0.11130759932	-0.755631708	-0.5292687013
NA21090	GIH	SAS	1	74	-0.010113	0.00873916	-0.0293054	0.0175226	0.0480582	0	-0.450236833132013	-0.0953953359	-0.7684101	-0.8726696926
